"OTU","Sample","Abundance","Kingdom","Phylum","Class","Order"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0025",11,"teria","micutes","stridia","stridiales"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0011",11,"teria","micutes","illi","oleplasmatales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0025",10,"teria","inobacteriota","iobacteriia","iobacteriales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0030",10,"teria","rucomicrobiota","tisphaeria","tivallales"
"777bf3ba74100b7a4dbd872959a84eeb","S00PP-0019",10,"haea","yarchaeota","hanobacteria","hanobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0030",10,"teria","inobacteriota","inobacteria","idobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0006",10,"teria","inobacteriota","inobacteria","idobacteriales"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0008",10,"teria","teobacteria","maproteobacteria","erobacterales"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0011",10,"teria","teobacteria","maproteobacteria","kholderiales"
"fe1644129eb6fb34078f939c04915813","S00PP-0022",10,"teria","teobacteria","haproteobacteria","dospirillales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0028",9,"teria","micutes","stridia","tococcales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0003",9,"teria","teobacteria","haproteobacteria","acaedibacterales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0029",9,"teria","teobacteria","maproteobacteria","teurellales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0012",9,"teria","teobacteria","maproteobacteria","teurellales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0006",9,"teria","teobacteria","maproteobacteria","teurellales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0020",9,"teria","teobacteria","maproteobacteria","teurellales"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0025",9,"teria","teobacteria","maproteobacteria","erobacterales"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0014",9,"teria","teobacteria","maproteobacteria","erobacterales"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0001",9,"teria","teobacteria","maproteobacteria","erobacterales"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0006",9,"teria","micutes","stridia","stridiales"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0021",9,"teria","micutes","illi","oleplasmatales"
"f50d1d42a442560b41612992aa2a07c3","S00PP-0021",9,"haea","rmoplasmatota","rmoplasmata","hanomassiliicoccales"
"fe1644129eb6fb34078f939c04915813","S00PP-0019",9,"teria","teobacteria","haproteobacteria","dospirillales"
"218d7fe9eb2b82133c504cb4c7ab8076","S00PP-0022",8,"teria","micutes","stridia","stridia_UCG-014"
"2717c55a33435a4cf9c4953837bac9f4","S00PP-0016",8,"teria","micutes","stridia","stridia_vadinBB60_group"
"2717c55a33435a4cf9c4953837bac9f4","S00PP-0002",8,"teria","micutes","stridia","stridia_vadinBB60_group"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0004",8,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0005",8,"teria","inobacteriota","iobacteriia","iobacteriales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0010",8,"teria","micutes","stridia","tococcales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0008",8,"teria","teobacteria","maproteobacteria","teurellales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0003",8,"teria","teobacteria","maproteobacteria","teurellales"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0021",8,"teria","teobacteria","maproteobacteria","erobacterales"
"ae71c2e538a51e571a12a1d35ecb3975","S00PP-0024",8,"teria","simicrobiota","simicrobia","simicrobiales"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0030",8,"teria","micutes","stridia","istensenellales"
"ef26904830b91caa86a460c041c77fd4","S00PP-0012",8,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales"
"ef26904830b91caa86a460c041c77fd4","S00PP-0026",8,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales"
"20a1660a7a223afa756767338e4070e0","S00PP-0008",7,"teria","micutes","stridia","dicoprobacterales"
"218d7fe9eb2b82133c504cb4c7ab8076","S00PP-0019",7,"teria","micutes","stridia","stridia_UCG-014"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0005",7,"teria","rucomicrobiota","itimatiellae","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0019",7,"teria","rucomicrobiota","itimatiellae","B1-41"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0002",7,"teria","nobacteria","pirivibrionia","tranaerophilales"
"3ba0b53748d15732a532c6f9529e51e0","S00PP-0007",7,"teria","inobacteriota","inobacteria","inomycetales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0004",7,"teria","inobacteriota","inobacteria","rococcales"
"8469df96133113f92939d40d2c28b015","S00PP-0022",7,"teria","inobacteriota","inobacteria","idobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0014",7,"teria","inobacteriota","inobacteria","idobacteriales"
"88405aaacec2909224b83feb41e70da6","S00PP-0001",7,"teria","micutes","stridia","acteriales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0009",7,"teria","teobacteria","maproteobacteria","teurellales"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0020",7,"teria","teobacteria","maproteobacteria","erobacterales"
"c1f83bd0eac0f5b9b6bb409c55d831e0","S00PP-0024",7,"teria","teobacteria","maproteobacteria","kholderiales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0008",6,"teria","escibacteria","charimonadia","charimonadales"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0003",6,"teria","rucomicrobiota","itimatiellae","B1-41"
"30d87e91be256a2b5f96b636ef04cda2","S00PP-0017",6,"teria","micutes","stridia","tostreptococcales-Tissierellales"
"36b0b251d44111826aa72760204004f9","S00PP-0018",6,"teria","erribacterota","erribacteres","erribacterales"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0021",6,"teria","micutes","illi","9"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0020",6,"teria","inobacteriota","iobacteriia","iobacteriales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0001",6,"teria","micutes","stridia","tococcales"
"5b453df6de22132fb2563df13a7731f3","S00PP-0020",6,"teria","micutes","stridia","tococcales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0028",6,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0011",6,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0013",6,"teria","teobacteria","haproteobacteria","acaedibacterales"
"64b2878acd46b25aa1c29c807aafa506","S00PP-0029",6,"teria","rucomicrobiota","tisphaeria","tivallales"
"8469df96133113f92939d40d2c28b015","S00PP-0025",6,"teria","inobacteriota","inobacteria","idobacteriales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0021",6,"teria","teobacteria","maproteobacteria","teurellales"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0017",6,"teria","teobacteria","maproteobacteria","erobacterales"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0014",6,"teria","micutes","stridia","istensenellales"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0014",6,"teria","micutes","stridia","stridiales"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0030",5,"teria","rucomicrobiota","itimatiellae","B1-41"
"220a9561f31211deb4aed7c6805ac8e8","S00PP-0010",5,"teria","rucomicrobiota","itimatiellae","B1-41"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0023",5,"teria","teroidota","teroidia","vobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0029",5,"teria","inobacteriota","iobacteriia","iobacteriales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0008",5,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0014",5,"teria","teobacteria","haproteobacteria","acaedibacterales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0012",5,"teria","teobacteria","haproteobacteria","acaedibacterales"
"667c7ff5d8981b1c1eb8efc23b295ca2","S00PP-0005",5,"teria","micutes","ativicutes","daminococcales"
"667c7ff5d8981b1c1eb8efc23b295ca2","S00PP-0024",5,"teria","micutes","ativicutes","daminococcales"
"7564945495f0d840065ec35193e54153","S00PP-0021",5,"teria","micutes","illi","oplasmatales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0014",5,"teria","teobacteria","maproteobacteria","teurellales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0004",5,"teria","teobacteria","maproteobacteria","teurellales"
"ae71c2e538a51e571a12a1d35ecb3975","S00PP-0021",5,"teria","simicrobiota","simicrobia","simicrobiales"
"d730e96249a0e8a57ac0afbe9d7e29e5","S00PP-0024",5,"teria","micutes","illi","oleplasmatales"
"ef26904830b91caa86a460c041c77fd4","S00PP-0014",5,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales"
"ef26904830b91caa86a460c041c77fd4","S00PP-0020",5,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales"
"f0b52d5da8a6dfae05a2c3125f970408","S00PP-0002",5,"teria","micutes","ativicutes","llonellales-Selenomonadales"
"f50d1d42a442560b41612992aa2a07c3","S00PP-0022",5,"haea","rmoplasmatota","rmoplasmata","hanomassiliicoccales"
"f50d1d42a442560b41612992aa2a07c3","S00PP-0020",5,"haea","rmoplasmatota","rmoplasmata","hanomassiliicoccales"
"fe1644129eb6fb34078f939c04915813","S00PP-0023",5,"teria","teobacteria","haproteobacteria","dospirillales"
"30d87e91be256a2b5f96b636ef04cda2","S00PP-0019",4,"teria","micutes","stridia","tostreptococcales-Tissierellales"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0012",4,"teria","nobacteria","pirivibrionia","tranaerophilales"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0025",4,"teria","nobacteria","pirivibrionia","tranaerophilales"
"3ab61ffb86b753b43f425d630a87e7a1","S00PP-0016",4,"teria","nobacteria","pirivibrionia","tranaerophilales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0007",4,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0019",4,"teria","inobacteriota","iobacteriia","iobacteriales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0008",4,"teria","inobacteriota","iobacteriia","iobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0028",4,"teria","inobacteriota","inobacteria","idobacteriales"
"8469df96133113f92939d40d2c28b015","S00PP-0007",4,"teria","inobacteriota","inobacteria","idobacteriales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0028",4,"teria","teobacteria","maproteobacteria","teurellales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0019",4,"teria","teobacteria","maproteobacteria","teurellales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0025",4,"teria","teobacteria","maproteobacteria","teurellales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0005",4,"teria","teobacteria","maproteobacteria","teurellales"
"a1383ebba0a369e5027e252e0f7587c3","S00PP-0013",4,"teria","teobacteria","maproteobacteria","erobacterales"
"d28313e755b0d735a3f5db93b60345b9","S00PP-0027",4,"teria","micutes","stridia","stridiales"
"ef26904830b91caa86a460c041c77fd4","S00PP-0013",4,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales"
"f0b52d5da8a6dfae05a2c3125f970408","S00PP-0016",4,"teria","micutes","ativicutes","llonellales-Selenomonadales"
"f0b52d5da8a6dfae05a2c3125f970408","S00PP-0022",4,"teria","micutes","ativicutes","llonellales-Selenomonadales"
"f0b52d5da8a6dfae05a2c3125f970408","S00PP-0027",4,"teria","micutes","ativicutes","llonellales-Selenomonadales"
"f50d1d42a442560b41612992aa2a07c3","S00PP-0010",4,"haea","rmoplasmatota","rmoplasmata","hanomassiliicoccales"
"232a393b743059f8ea5ab237366dcd6c","S00PP-0022",3,"teria","teroidota","teroidia","vobacteriales"
"36b0b251d44111826aa72760204004f9","S00PP-0022",3,"teria","erribacterota","erribacteres","erribacterales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0011",3,"teria","inobacteriota","inobacteria","rococcales"
"4a1022dff830f4264b5bc30eefdabdf2","S00PP-0010",3,"teria","inobacteriota","inobacteria","rococcales"
"54990f8a1d19297ca852c5f1a8077299","S00PP-0024",3,"teria","inobacteriota","iobacteriia","iobacteriales"
"7564945495f0d840065ec35193e54153","S00PP-0006",3,"teria","micutes","illi","oplasmatales"
"7564945495f0d840065ec35193e54153","S00PP-0012",3,"teria","micutes","illi","oplasmatales"
"88405aaacec2909224b83feb41e70da6","S00PP-0017",3,"teria","micutes","stridia","acteriales"
"d0fae733b7242a6aa4da9bb089246416","S00PP-0009",3,"teria","micutes","stridia","istensenellales"
"ef26904830b91caa86a460c041c77fd4","S00PP-0019",3,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales"
"ef26904830b91caa86a460c041c77fd4","S00PP-0004",3,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales"
"f0b52d5da8a6dfae05a2c3125f970408","S00PP-0004",3,"teria","micutes","ativicutes","llonellales-Selenomonadales"
"f50d1d42a442560b41612992aa2a07c3","S00PP-0015",3,"haea","rmoplasmatota","rmoplasmata","hanomassiliicoccales"
"f50d1d42a442560b41612992aa2a07c3","S00PP-0024",3,"haea","rmoplasmatota","rmoplasmata","hanomassiliicoccales"
"f65b7ddde2bd3ad845dc9d701333a7fc","S00PP-0029",3,"teria","teobacteria","maproteobacteria","udomonadales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0020",2,"teria","obacteriota","obacteriia","obacteriales"
"141d2243a2962449d048c866d7336aac","S00PP-0021",2,"teria","teobacteria","maproteobacteria","thomonadales"
"4f75b2e18a41280d3a51b71dfd217114","S00PP-0025",2,"teria","micutes","illi","9"
"536092e795cffb88b773ce7a825bf36e","S00PP-0001",2,"teria","oroflexi","oroflexia","rmomicrobiales"
"5f1df7c6a1ef58d2e5c8343cdde3eac3","S00PP-0022",2,"teria","teobacteria","haproteobacteria","acaedibacterales"
"8fad62a1de42b143be936d71c98dc28f","S00PP-0011",2,"teria","teobacteria","haproteobacteria","kettsiales"
"9254799d4a8b65d9ecf85599fec186e3","S00PP-0002",2,"teria","teobacteria","maproteobacteria","teurellales"
"a923f0209bea2c56cf370129ae7ad53e","S00PP-0011",2,"teria","teobacteria","maproteobacteria","roidobacterales"
"ef26904830b91caa86a460c041c77fd4","S00PP-0025",2,"teria","rucomicrobiota","rucomicrobiae","rucomicrobiales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0013",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0021",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0023",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0001",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0008",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0003",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0024",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0002",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0026",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0029",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0007",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0004",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0012",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0028",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0006",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0025",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0011",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0022",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0016",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0027",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0005",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0015",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0018",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0017",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0030",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0014",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0009",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0019",0,"teria","obacteriota","obacteriia","obacteriales"
"002de19ab0f5022890e5b0d5b70d03e5","S00PP-0010",0,"teria","obacteriota","obacteriia","obacteriales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0007",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0006",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0016",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0018",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0002",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0017",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0023",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0025",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0029",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0027",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0030",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0026",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0015",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0022",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0003",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0028",0,"teria","micutes","stridia","oglobales"
"032fc3717d8136fccddb555b0aa201a3","S00PP-0004",0,"teria","micutes","stridia","oglobales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0011",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0009",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0023",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0024",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0027",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0003",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0026",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0030",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0014",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0025",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0016",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0018",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0013",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0022",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0004",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0002",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0019",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0017",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0012",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0028",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0021",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0006",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0020",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0015",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0010",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0005",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0029",0,"teria","escibacteria","charimonadia","charimonadales"
"0ed4ba32ebfb689312a43dd1d7ed8184","S00PP-0007",0,"teria","escibacteria","charimonadia","charimonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0002",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0008",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0023",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0024",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0013",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0026",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0017",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0007",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0001",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0012",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0018",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0028",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0003",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0014",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0022",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0016",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0027",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0005",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0010",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0029",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0004",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0015",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0009",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0020",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0006",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0025",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0011",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0019",0,"teria","teobacteria","maproteobacteria","thomonadales"
"141d2243a2962449d048c866d7336aac","S00PP-0030",0,"teria","teobacteria","maproteobacteria","thomonadales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0029",0,"teria","rochaetota","rochaetia","rochaetales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0016",0,"teria","rochaetota","rochaetia","rochaetales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0003",0,"teria","rochaetota","rochaetia","rochaetales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0030",0,"teria","rochaetota","rochaetia","rochaetales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0006",0,"teria","rochaetota","rochaetia","rochaetales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0002",0,"teria","rochaetota","rochaetia","rochaetales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0023",0,"teria","rochaetota","rochaetia","rochaetales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0004",0,"teria","rochaetota","rochaetia","rochaetales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0028",0,"teria","rochaetota","rochaetia","rochaetales"
"183d7a6a20b38695342d58bce245f3be","S00PP-0010",0,"teria","rochaetota","rochaetia","rochaetales"
"20a1660a7a223afa756767338e4070e0","S00PP-0024",0,"teria","micutes","stridia","dicoprobacterales"
"20a1660a7a223afa756767338e4070e0","S00PP-0023",0,"teria","micutes","stridia","dicoprobacterales"
"20a1660a7a223afa756767338e4070e0","S00PP-0002",0,"teria","micutes","stridia","dicoprobacterales"
"20a1660a7a223afa756767338e4070e0","S00PP-0016",0,"teria","micutes","stridia","dicoprobacterales"
